12,8,[9.14,3.58,8.19,6.46,4.17,6.73,6.59,7.1,7.49,6.93,8.55,6.65,9.13,6.82,3.78,4.97,6.22,7.59,1.81,3.66,7.73,2.58,2.19]
1,18,[5.85,9.74,5.78,9.22,8.47,3.31,8.42,5.34,8.26,7.72,4.05,2.04,9.67,2.27,9.7,8.74,7.52,9.82,9.71,8.24,4.29,8.12,1.13]
1,17,[5.83,5.09,7.06,7.05,6.26,8.4,9.46,1.98,3.1,1.23,8.96,6.05,9.24,2.99,1.57,8.41,9.18,3.72,4.67,2.26,9.52,3.74,5.43]
3,11,[1.87,8.99,2.22,5.08,7.03,7.69,9.51,4.77,7.68,2.39,4.73,1.89,5.4,4.67,9.56,1.29,4.33,4.99,9.55,8.7,1.89,7.17,5.9]
6,18,[9.8,4.23,4.58,2.71,2.1,8.63,5.09,6.96,6.78,6.37,1.19,8.08,3.19,2.13,6.08,1.62,7.89,2.86,2.94,8.83,3.96,2.33,9.1]
7,6,[1.03,8.73,2.3,2.17,3.26,2.57,6.95,1.23,1.13,8.11,3.14,3.91,2.57,1.47,7.68,5.73,7.71,5.29,8.0,5.62,1.98,5.53,9.51]
14,12,[1.39,8.05,8.8,5.69,5.12,9.68,1.55,5.31,4.61,7.17,5.41,9.19,1.66,1.73,6.47,1.59,3.48,6.7,5.94,3.93,9.95,5.78,5.08]
17,5,[6.45,1.89,7.32,8.68,6.86,7.92,7.49,2.94,5.06,3.06,4.05,5.08,4.74,1.86,4.84,6.99,4.37,2.37,9.31,1.6,8.49,1.84,1.87]
1,15,[7.65,8.31,6.01,6.28,6.05,3.97,2.1,4.18,6.99,7.75,8.81,7.49,9.72,6.4,4.16,6.2,2.91,6.91,3.02,1.97,8.61,4.31,7.86]
16,3,[6.17,8.26,8.61,9.77,8.37,6.52,6.78,1.24,9.36,8.47,3.41,2.62,7.32,3.78,4.06,1.05,8.83,6.1,4.61,2.28,6.7,1.28,7.72]
6,8,[2.94,4.78,4.07,4.33,7.49,7.99,6.11,1.76,1.47,2.42,6.56,7.07,3.45,6.96,5.37,4.98,3.46,7.79,2.02,4.87,3.55,7.11,5.38]
