2,11,[9.36,4.66,9.42,8.91,5.3,2.8,9.68,3.89,6.81,9.17,1.81,6.17,5.82,7.51,9.43,9.22,2.58,8.94,2.58,9.28,9.97,4.57,5.46]
2,12,[9.43,9.66,9.33,8.89,1.08,6.11,1.97,9.85,3.56,9.9,5.89,5.45,9.45,8.66,5.21,2.74,2.01,2.46,5.13,3.32,2.68,7.63,8.12]
2,13,[6.11,7.82,2.58,8.71,9.07,8.44,5.64,1.78,7.02,2.66,2.27,3.91,3.23,3.35,3.12,7.78,9.59,3.72,7.51,1.1,6.88,7.23,1.56]
2,14,[2.06,3.76,4.65,5.52,9.06,7.33,3.8,2.06,9.25,3.66,6.53,2.97,2.2,2.38,7.73,6.45,4.74,5.94,5.24,5.84,6.98,2.97,3.23]
2,15,[7.79,8.86,1.74,5.02,7.33,1.7,6.08,1.56,5.93,5.55,6.15,2.35,3.95,5.68,2.05,2.85,6.25,1.82,5.59,8.28,5.08,5.62,5.11]
2,16,[1.52,5.16,8.26,7.51,4.56,8.35,7.71,6.2,1.41,4.1,1.57,9.95,9.41,1.62,9.4,1.29,4.68,7.92,7.89,9.8,6.81,4.78,9.94]
2,17,[4.44,8.83,9.16,4.38,7.14,6.96,5.85,6.88,4.13,2.61,5.84,5.76,7.55,3.0,1.03,1.2,3.69,7.06,5.9,5.79,8.41,3.23,4.12]
2,18,[3.48,9.44,7.53,2.02,8.29,4.77,7.89,8.95,1.14,2.85,1.91,1.3,6.38,7.33,1.44,7.66,4.62,3.11,2.96,8.77,1.51,5.54,3.6]
2,19,[8.34,7.58,3.87,6.38,7.05,3.89,3.72,2.29,6.94,2.99,3.7,1.55,9.54,8.92,9.2,6.63,4.84,5.46,9.75,9.47,7.04,8.07,3.87]
2,20,[4.75,2.34,4.39,7.79,5.26,8.64,3.71,7.37,8.25,9.23,6.06,9.71,6.02,2.21,3.19,2.83,6.82,9.3,8.62,1.83,7.52,2.71,3.42]
3,1,[7.06,6.43,8.86,2.69,7.86,7.52,6.03,5.31,8.83,4.0,9.61,1.14,9.43,9.66,2.06,10.0,5.31,3.18,6.44,2.84,9.24,5.97,7.98]
3,2,[4.43,5.8,4.23,3.35,5.62,5.48,1.89,9.83,5.23,8.56,9.23,4.34,4.73,6.06,2.99,2.31,3.35,9.41,6.21,4.76,2.37,3.97,4.42]
3,4,[8.5,5.49,6.89,7.16,3.32,8.39,9.7,6.78,5.42,2.51,8.15,2.52,7.48,5.39,9.25,5.88,6.78,1.53,1.3,8.62,9.51,7.01,7.88]
3,5,[4.71,8.58,3.08,7.36,1.08,5.55,4.36,6.56,7.0,6.55,5.35,5.39,1.06,5.96,1.11,5.76,3.47,9.8,1.15,8.32,7.07,8.26,9.19]
3,6,[1.96,1.87,2.34,2.73,5.74,8.34,3.41,4.57,4.36,4.65,6.09,9.91,3.03,7.16,8.63,6.88,8.72,7.84,1.84,4.41,5.97,1.51,1.09]
3,7,[2.54,5.5,4.91,8.06,6.09,8.72,1.86,5.75,1.38,2.9,8.81,8.99,5.28,1.42,1.67,9.33,9.09,6.07,1.3,9.36,3.83,9.65,6.28]
3,8,[7.77,7.41,4.58,1.69,2.46,3.16,8.51,4.5,9.07,3.99,7.8,2.26,9.9,7.52,5.51,9.77,1.48,4.93,8.55,4.07,7.92,9.59,4.57]
3,9,[7.96,1.27,3.46,9.93,5.42,4.2,9.47,4.89,7.12,6.95,1.77,6.57,8.18,7.42,1.74,2.39,7.41,6.71,7.66,3.85,1.96,1.05,3.77]
3,10,[4.24,3.43,2.19,2.69,5.04,5.99,4.67,1.24,4.19,1.84,6.38,3.92,4.47,3.63,4.49,1.76,9.11,9.15,9.8,6.15,2.53,4.43,2.25]
3,11,[3.71,5.44,1.57,4.91,4.79,5.36,1.69,3.27,3.22,6.63,6.34,2.76,1.96,3.74,9.54,3.99,6.58,8.24,3.97,4.01,8.34,8.74,9.77]
3,12,[2.23,3.89,9.53,2.81,3.83,9.68,9.72,3.62,7.25,5.42,6.18,3.18,4.38,8.35,4.54,2.02,6.07,6.33,5.91,7.14,5.95,9.58,5.15]
3,13,[7.38,4.95,3.62,7.24,8.37,8.16,4.68,5.49,6.7,3.18,6.93,7.44,8.1,1.67,9.92,5.31,4.61,5.56,9.28,7.23,5.89,8.12,4.24]
3,14,[9.06,5.83,6.74,1.76,7.92,6.92,4.2,6.82,1.4,9.85,7.1,4.6,7.77,9.69,4.87,1.09,3.33,5.6,5.67,6.22,6.18,5.01,4.52]
3,15,[7.95,6.3,5.5,4.1,1.22,1.94,4.74,9.66,2.04,9.47,2.28,3.81,5.1,2.86,5.35,5.29,4.94,7.27,3.87,3.7,8.29,2.04,8.64]
3,16,[6.83,7.09,2.48,9.86,3.2,2.57,2.44,6.04,9.63,3.09,4.65,2.66,6.76,4.89,1.26,6.53,2.78,6.33,4.5,7.34,2.85,7.77,8.28]
3,17,[1.56,1.92,8.85,2.68,3.93,5.12,3.36,8.76,5.75,6.75,6.37,6.5,6.28,4.13,8.61,6.56,8.32,7.35,3.68,6.53,1.76,2.21,2.06]
3,18,[3.75,2.65,7.24,5.6,4.76,2.24,4.45,2.67,6.72,7.24,6.81,10.0,5.99,5.41,2.26,3.83,5.06,1.48,4.23,1.09,2.23,8.34,9.67]
3,19,[5.55,5.45,7.16,4.74,8.56,5.4,1.74,1.28,7.85,3.63,3.47,5.84,2.51,5.12,7.68,7.89,5.95,2.02,2.03,7.98,8.41,4.3,8.4]
3,20,[1.37,7.47,5.92,9.91,1.92,8.47,7.76,3.68,9.99,5.05,4.14,8.35,4.95,9.95,7.98,3.13,8.3,6.29,4.16,7.4,6.69,2.49,2.25]
4,1,[2.86,2.86,1.53,4.16,3.53,5.85,3.91,7.34,3.6,3.41,8.72,9.87,7.11,1.86,9.66,8.07,9.27,9.93,8.8,2.14,8.79,3.25,7.4]
4,2,[8.46,7.85,7.09,5.41,6.2,3.42,4.73,5.07,6.7,8.92,1.84,5.64,3.5,9.43,4.32,9.55,3.95,1.02,7.97,7.59,7.58,5.13,6.98]
4,3,[4.22,1.57,5.81,2.96,4.87,2.91,3.42,8.46,4.04,6.2,6.1,5.37,4.09,7.14,1.44,1.9,8.06,5.14,2.12,8.72,4.97,1.01,9.62]
4,5,[2.82,7.2,2.19,6.85,2.43,9.39,3.47,6.89,3.25,4.35,9.13,2.49,4.57,3.75,7.29,3.11,6.9,7.33,1.01,5.29,2.19,3.04,7.12]
4,6,[1.08,7.26,8.35,9.89,4.8,2.19,1.64,4.45,7.58,1.92,3.82,8.93,2.23,7.96,7.78,2.2,9.94,2.29,5.77,1.08,6.85,4.96,7.5]
4,7,[6.65,2.36,4.71,7.18,8.74,1.78,1.9,7.77,6.31,4.46,9.67,3.83,2.26,3.49,1.76,5.98,6.4,6.47,8.01,7.21,8.63,6.93,3.71]
4,8,[5.66,5.59,7.73,3.66,1.49,9.08,9.59,5.45,2.01,5.5,6.35,5.75,9.8,9.88,9.41,2.19,8.75,6.12,4.29,7.15,7.86,9.59,7.93]
4,9,[1.15,1.61,3.36,1.36,1.54,8.1,5.56,6.66,5.51,4.74,7.32,1.74,5.83,6.54,3.5,3.79,5.6,2.83,8.27,5.83,4.52,6.71,8.51]
4,10,[7.13,1.6,7.29,7.57,8.62,1.52,1.78,4.91,5.08,6.48,3.78,7.68,7.67,2.07,7.37,7.31,2.47,9.58,5.71,8.05,7.49,2.5,2.14]
4,11,[8.03,3.42,8.98,7.94,1.26,8.26,3.45,1.57,7.41,6.19,1.69,5.1,4.24,5.5,6.1,4.31,3.3,1.93,6.17,7.51,3.06,5.58,1.4]
4,12,[8.77,3.2,5.25,4.45,2.35,9.38,8.72,5.98,9.23,7.67,4.77,3.9,4.75,7.48,3.44,1.7,4.36,5.52,9.12,2.61,8.24,9.83,9.59]
4,13,[1.62,5.19,3.54,8.6,3.95,5.98,1.07,2.81,6.07,3.74,6.6,5.18,6.33,5.44,7.95,2.76,9.1,7.84,3.21,1.06,4.69,3.1,4.12]
4,14,[8.56,8.89,9.56,1.01,6.92,8.64,7.54,1.94,5.77,3.14,5.43,1.54,9.97,7.4,1.84,9.29,9.08,5.68,7.31,4.35,9.77,1.76,1.86]
4,15,[2.2,8.38,1.67,6.11,4.91,9.68,3.13,3.35,3.84,8.21,7.31,7.62,3.86,3.45,1.67,2.82,8.02,6.26,2.4,2.48,5.19,4.66,5.82]
4,16,[9.68,2.87,3.77,3.39,2.08,2.42,7.17,8.44,7.27,1.36,8.52,3.95,1.82,3.23,4.2,5.62,7.09,3.34,9.92,1.28,4.64,5.07,7.73]
4,17,[3.25,5.16,8.24,2.26,1.11,8.47,9.84,2.18,8.41,4.35,6.67,6.8,6.24,3.33,8.31,1.2,1.58,9.12,4.99,2.16,9.15,8.46,3.98]
4,18,[1.38,5.15,2.51,6.16,8.4,4.55,1.27,7.15,2.56,2.93,2.68,3.52,8.95,1.31,6.57,3.21,3.66,4.71,5.96,1.55,3.52,2.24,2.8]
4,19,[8.96,5.73,6.68,8.22,8.15,9.9,8.04,4.23,5.9,5.36,9.21,5.52,4.5,2.62,3.87,2.97,9.06,8.01,1.53,9.92,5.76,7.9,10.0]
4,20,[9.77,1.9,6.91,3.4,8.35,9.26,1.5,9.97,2.97,8.62,8.18,4.19,8.55,8.61,2.58,6.33,8.26,7.28,9.23,1.25,7.31,9.53,6.07]
5,1,[6.07,2.69,9.89,8.93,5.43,3.78,5.41,1.81,3.09,2.97,5.74,1.01,9.26,2.81,2.17,7.45,9.27,8.6,3.91,1.2,6.28,9.26,7.97]
5,2,[8.62,8.75,9.65,4.36,9.48,4.56,1.91,3.72,2.23,2.42,9.54,8.13,9.65,6.84,2.57,9.72,7.24,9.36,8.08,3.01,6.3,2.58,3.76]
5,3,[7.2,2.15,7.56,9.54,9.54,4.52,9.95,9.69,1.29,6.42,9.29,9.71,2.99,6.09,9.43,2.27,7.71,3.14,9.84,2.51,8.97,1.8,7.38]
5,4,[6.75,8.98,5.02,3.39,3.25,1.61,3.31,1.97,1.01,4.47,7.59,9.72,8.96,5.44,4.41,5.91,1.91,5.32,8.78,6.86,7.18,2.46,1.66]
5,6,[8.61,3.65,3.87,9.56,1.67,2.53,4.38,7.59,5.92,9.08,1.84,6.35,6.52,5.34,1.28,9.48,2.48,9.01,2.41,1.91,2.85,2.71,7.27]
5,7,[7.5,7.57,3.39,3.53,3.14,1.45,6.15,8.56,2.38,4.25,4.85,3.65,6.96,6.4,2.8,1.23,2.54,3.63,1.74,8.59,3.78,4.58,5.4]
5,8,[6.95,1.82,5.9,2.66,8.97,4.32,5.01,3.37,5.19,3.04,3.42,1.55,7.77,7.01,1.77,4.09,5.87,9.74,6.31,5.98,8.57,8.37,4.77]
5,9,[5.82,8.8,5.27,8.93,5.29,1.71,9.12,7.43,5.52,9.1,8.2,7.1,6.58,2.08,7.81,2.56,9.86,9.75,8.28,2.14,4.81,9.89,4.92]
5,10,[9.98,6.65,8.51,3.32,9.2,9.23,1.6,4.49,4.58,3.94,3.49,5.12,8.86,8.08,6.61,5.7,4.78,4.73,2.33,6.29,7.83,9.46,9.32]
5,11,[6.06,1.91,3.57,5.82,4.09,4.7,4.45,5.37,6.48,1.34,3.48,2.29,6.48,7.24,1.35,9.01,3.98,3.14,7.71,9.29,9.07,1.18,8.36]
5,12,[3.73,3.52,5.42,7.27,1.88,8.82,2.21,9.77,4.99,8.43,3.42,4.75,6.81,2.69,2.9,8.42,7.67,7.84,8.8,8.39,5.64,2.43,3.8]
5,13,[5.56,2.22,8.66,8.91,1.26,2.73,8.5,8.53,3.25,5.11,9.26,7.34,3.47,8.41,5.55,6.72,2.11,1.28,4.35,6.35,2.6,8.83,6.28]
5,14,[4.15,2.47,9.05,7.74,7.2,3.57,4.48,2.47,6.15,9.68,8.71,6.83,7.1,3.42,4.69,1.18,8.02,7.91,1.08,9.2,6.83,6.41,1.08]
5,15,[3.27,8.25,3.75,9.7,6.78,4.81,4.39,4.14,3.27,5.2,7.09,8.42,4.57,1.92,5.6,6.96,8.59,4.37,6.83,6.48,3.69,1.97,1.57]
5,16,[9.9,6.77,8.75,3.35,7.4,9.03,3.69,2.35,7.89,9.1,8.25,8.22,6.4,6.94,7.13,7.49,6.9,9.98,3.33,4.77,4.49,1.32,7.37]
5,17,[6.15,2.71,7.54,3.0,5.81,8.06,9.16,7.05,5.57,8.61,8.57,8.89,2.63,1.88,2.15,3.33,8.28,7.87,2.65,7.12,4.02,1.8,4.2]
5,18,[7.7,3.76,8.09,3.98,3.35,3.65,8.66,5.23,8.8,6.25,9.5,1.64,9.0,5.5,8.81,4.44,3.69,1.49,8.69,2.24,2.8,4.68,6.12]
5,19,[9.16,5.12,3.85,7.44,8.01,5.39,6.68,2.59,6.71,1.04,3.46,7.85,2.52,7.88,5.41,7.87,1.79,6.53,6.7,4.63,9.69,4.45,1.34]
5,20,[2.79,4.36,1.13,3.9,8.5,2.72,7.09,6.64,3.24,7.24,4.1,2.16,4.45,6.3,2.5,8.41,3.68,3.62,7.55,6.37,4.04,8.99,9.96]
6,1,[4.08,9.11,4.23,2.7,9.53,9.26,4.63,3.06,7.54,2.18,7.61,6.31,2.52,4.3,6.85,1.34,8.89,3.3,5.81,1.44,9.95,6.96,6.88]
6,2,[1.18,7.21,4.75,4.42,5.93,5.27,2.38,7.26,6.67,3.71,6.95,6.96,3.43,6.45,2.23,8.48,1.94,7.47,2.06,2.03,1.96,2.79,2.8]
6,3,[3.37,5.71,2.82,7.33,3.66,1.35,5.47,2.87,9.4,3.98,1.02,7.04,9.16,8.52,7.02,2.34,1.81,5.61,7.51,1.91,3.3,3.08,9.9]
6,4,[3.66,5.18,1.9,2.57,1.36,3.62,8.21,3.81,7.65,1.85,7.82,1.41,8.67,6.97,2.53,4.22,4.94,6.6,8.91,1.84,8.33,2.65,4.61]
6,5,[9.66,3.45,4.47,8.66,8.2,6.84,8.17,2.02,7.27,1.53,9.48,2.43,4.74,6.32,8.22,7.11,2.63,4.42,4.23,1.26,7.16,8.55,9.76]
6,7,[2.18,9.28,2.02,4.7,1.41,3.35,3.83,7.34,7.1,7.91,6.19,6.09,9.8,7.03,4.04,5.71,7.31,1.86,6.96,3.24,4.11,7.09,4.46]
6,8,[8.55,6.03,9.89,1.49,6.79,2.41,8.64,8.67,8.82,1.67,5.42,3.17,9.73,1.45,3.0,6.79,4.63,3.11,5.13,8.21,5.03,8.71,5.02]
6,9,[2.07,5.48,6.88,1.92,4.71,6.01,1.0,1.82,6.44,6.57,3.74,5.58,2.86,7.04,9.55,4.27,1.49,3.01,5.09,6.04,6.58,5.26,6.91]
6,10,[7.44,2.03,7.83,3.0,4.07,8.47,9.68,3.63,5.7,7.32,1.41,2.48,2.26,7.45,7.49,1.96,6.5,2.69,9.37,4.54,5.11,8.03,7.45]
6,11,[1.97,4.73,9.34,8.54,6.3,7.95,5.05,6.93,9.61,2.21,5.49,5.77,1.44,9.42,8.55,5.35,5.57,9.29,2.59,6.21,7.57,2.16,4.49]
6,12,[6.4,8.94,5.54,4.46,9.82,9.24,7.86,3.46,9.67,9.73,5.08,2.2,4.71,7.3,7.74,3.69,7.31,8.75,7.41,9.42,6.69,2.81,6.62]
6,13,[3.62,4.11,7.05,9.83,6.85,9.62,5.54,7.25,3.9,2.04,4.17,5.32,6.14,7.0,4.76,7.73,8.57,3.57,8.63,8.27,5.7,1.23,2.31]
6,14,[7.03,2.8,7.75,2.45,3.58,3.26,8.55,7.22,3.66,7.78,1.29,8.33,1.92,8.81,7.66,8.78,7.68,6.05,3.14,8.06,8.19,3.59,6.98]
6,15,[9.34,4.49,9.61,9.78,3.81,5.97,1.12,3.26,6.59,8.03,8.83,8.47,9.2,7.34,6.83,7.8,5.92,6.43,7.99,9.68,3.65,2.6,7.14]
6,16,[2.68,2.56,5.62,4.39,4.86,6.01,2.17,6.26,3.3,3.98,7.39,2.39,2.38,3.9,1.46,9.39,6.54,6.96,5.41,6.15,4.22,8.06,3.86]
6,17,[2.98,2.65,1.61,5.55,4.74,5.83,1.83,2.99,2.92,3.99,4.25,2.97,7.77,5.77,9.97,8.41,9.83,1.08,7.02,5.01,9.14,6.52,6.59]
6,18,[9.63,7.14,3.89,9.24,9.5,4.47,5.86,3.55,9.2,8.4,4.37,8.23,5.01,1.39,9.08,2.73,5.63,9.53,2.51,9.61,5.84,1.07,1.59]
6,19,[7.03,7.96,8.78,4.82,1.94,5.84,7.32,9.79,7.98,6.82,9.46,7.72,2.38,5.13,3.99,1.79,1.49,8.15,6.02,6.17,3.05,3.33,4.49]
6,20,[6.67,4.9,1.15,7.06,5.81,6.77,6.57,7.8,6.27,7.31,1.65,9.35,1.96,8.08,3.71,1.78,7.89,4.94,4.56,6.95,5.27,5.8,2.23]
7,1,[4.52,8.18,5.91,9.64,2.3,7.1,9.23,8.16,7.56,4.36,9.55,5.98,6.0,2.11,1.05,6.37,5.83,9.52,3.74,7.73,9.13,4.09,4.71]
7,2,[6.81,5.61,2.45,2.99,8.51,2.75,2.63,8.2,8.67,8.66,9.39,9.95,5.15,5.95,3.62,1.61,1.88,7.53,5.38,3.98,2.15,6.9,1.9]
7,3,[6.58,9.1,3.86,5.06,6.55,3.75,6.26,6.09,4.28,3.85,4.85,1.04,3.22,2.99,7.66,4.93,8.56,2.21,7.6,8.9,5.17,4.23,3.75]
7,4,[5.97,2.58,6.46,8.58,8.73,2.26,5.85,3.37,8.98,1.69,1.68,1.17,5.56,1.28,6.24,4.65,6.31,9.16,5.96,5.89,9.99,5.25,7.98]
7,5,[4.29,3.01,7.95,7.6,3.62,5.18,5.59,4.57,5.52,6.96,8.63,8.26,6.53,2.49,5.63,5.02,2.61,9.54,6.93,9.71,7.62,5.35,4.23]
7,6,[2.97,5.39,1.57,4.32,1.39,2.86,9.17,4.25,5.23,5.09,1.42,9.83,3.92,7.33,5.69,8.47,8.51,3.37,5.9,2.56,6.88,4.29,6.88]
7,8,[8.52,5.65,4.39,9.17,5.65,4.18,8.81,5.38,5.34,6.44,5.52,2.25,2.49,1.69,6.79,2.9,2.68,4.26,7.46,2.06,3.07,8.3,7.48]
7,9,[5.33,5.31,2.9,2.45,8.5,1.2,1.39,6.16,2.45,6.67,1.35,6.15,1.5,3.32,2.62,9.62,6.39,6.07,1.17,7.48,6.96,3.55,1.77]
7,10,[5.04,9.93,8.81,2.54,8.47,6.41,8.15,8.38,2.64,6.94,3.38,7.52,4.08,5.08,6.32,3.07,4.47,1.98,2.82,8.74,5.54,4.78,2.35]
7,11,[1.87,5.28,6.53,1.35,8.05,5.53,2.06,5.34,2.17,6.43,8.45,9.07,7.97,6.84,5.7,4.33,1.39,5.77,3.07,8.22,8.11,4.43,6.3]
7,12,[7.67,7.85,7.27,1.88,2.2,5.29,3.09,8.73,3.55,8.89,4.68,2.7,7.38,8.1,6.2,2.06,1.06,6.89,7.19,3.84,4.26,2.39,6.86]
7,13,[3.28,8.69,4.81,4.29,3.48,7.13,7.79,4.72,8.05,5.34,4.33,5.99,3.28,3.76,4.1,7.35,7.62,8.69,6.93,7.73,5.02,7.29,2.46]
7,14,[2.93,4.61,4.05,5.96,7.27,7.36,2.45,9.68,1.05,1.82,2.31,9.33,4.92,1.58,3.0,1.72,1.34,4.46,9.86,6.53,5.69,7.4,6.38]
7,15,[9.51,8.38,6.76,4.95,2.82,6.91,8.24,3.57,1.3,6.4,5.64,3.09,2.53,1.32,3.15,1.0,2.42,9.97,8.02,4.18,4.56,6.27,5.66]
7,16,[7.63,1.62,1.81,3.56,8.47,9.24,4.13,9.67,3.49,6.46,2.75,9.37,6.17,3.35,4.66,1.96,1.65,3.65,9.52,8.23,9.61,8.89,8.32]
7,17,[6.17,7.25,9.69,6.07,7.93,7.82,9.65,5.13,5.15,6.28,1.25,2.05,1.61,6.7,9.95,7.09,3.07,3.84,9.6,5.65,1.09,8.49,3.23]
7,18,[1.84,7.06,8.39,1.68,9.38,5.29,4.18,9.05,3.42,9.52,7.15,9.19,5.49,2.8,7.62,8.85,2.86,2.82,3.25,6.57,2.4,1.96,9.28]
7,19,[7.08,6.97,6.52,7.88,5.87,1.38,5.34,6.59,5.43,9.87,9.07,8.82,5.42,9.86,9.24,3.52,3.0,6.19,1.49,8.19,5.3,5.87,5.52]
7,20,[4.54,7.18,2.57,9.79,7.28,5.14,7.2,1.11,2.9,6.23,3.93,6.52,3.34,5.94,3.13,5.24,6.52,4.29,5.49,2.89,7.31,4.35,8.69]
8,1,[3.52,2.62,2.18,6.18,3.06,1.9,3.43,3.12,4.89,4.43,2.31,9.63,2.35,8.25,2.59,5.5,9.96,8.64,5.65,7.49,8.07,3.7,6.06]
8,2,[6.11,4.59,7.21,1.54,8.32,5.29,6.67,5.05,4.01,4.25,6.04,9.39,3.32,1.18,2.09,8.81,9.67,2.79,6.18,6.84,2.57,8.02,4.2]
8,3,[7.06,5.39,7.63,9.01,4.43,3.58,6.69,2.3,2.51,8.27,4.04,6.68,6.14,8.64,1.64,2.46,3.05,3.85,3.62,3.41,6.8,3.44,5.0]
8,4,[8.77,4.27,6.28,9.69,4.73,2.65,1.21,7.55,6.96,9.46,7.31,1.72,2.5,1.93,1.57,8.91,5.94,1.24,4.57,7.88,1.75,3.36,2.4]
8,5,[6.89,8.97,3.78,3.23,3.56,6.64,2.18,8.55,1.26,6.97,8.74,3.93,5.29,9.77,5.87,3.45,5.0,9.73,7.28,2.59,6.38,6.68,6.72]
